,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_sold,mnth_sold
8097,9149000180,374950.0,3,2.5,2120,9653,2.0,0,0,3,8,2120,0,1992,0,98030,47.3843,-122.213,1780,9801,2014,Aug
8098,1722059021,336500.0,3,2.0,1830,12891,1.0,0,0,3,7,1830,0,1994,0,98031,47.3924,-122.192,2320,8709,2014,Dec
8099,7660100085,750000.0,5,2.75,2860,6000,2.5,0,0,4,8,2380,480,1902,0,98144,47.5906,-122.316,2240,6000,2014,Sep
8100,921059132,350000.0,3,2.0,1680,81893,1.0,0,0,3,7,1680,0,1991,0,98092,47.3248,-122.179,2480,38637,2014,Aug
8101,4217400540,815241.0,5,2.25,2060,4800,2.5,0,0,3,8,2060,0,1907,0,98105,47.66,-122.282,1740,4800,2014,Sep
8102,3880900010,2400000.0,5,3.25,3410,9088,2.0,0,3,3,9,2760,650,1912,0,98119,47.6285,-122.361,3540,7100,2014,Jun
8103,5151600360,318000.0,3,1.75,1570,12506,1.0,0,0,4,8,1570,0,1959,0,98003,47.3365,-122.319,2120,13243,2015,Jan
8104,643500030,431650.0,5,2.5,1710,7700,1.5,0,0,3,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700,2014,Nov
8105,6145600557,212000.0,2,1.5,1020,1525,2.0,0,0,3,7,1020,0,2004,0,98133,47.70399999999999,-122.347,1020,3844,2014,May
8106,3275850190,700000.0,3,2.5,2410,9916,2.0,0,0,4,10,2410,0,1989,0,98052,47.6911,-122.103,2310,8212,2014,Sep
8107,3630020380,379770.0,3,2.5,1470,1779,2.0,0,0,3,8,1160,310,2005,0,98029,47.5472,-121.998,1470,1576,2014,Nov
8108,125069038,2140000.0,4,3.75,5150,453895,2.0,0,3,3,11,4360,790,1997,0,98053,47.6795,-121.991,2500,215186,2014,Nov
8109,2636900126,365000.0,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110,2015,Mar
8110,9578500920,395950.0,5,3.5,2738,6031,2.0,0,0,3,8,2738,0,2014,0,98023,47.2962,-122.35,2738,5201,2014,Sep
8111,6338000592,565000.0,3,1.75,1540,4800,1.0,0,0,4,6,770,770,1925,0,98105,47.67,-122.284,1510,4080,2014,Aug
8112,4083306705,725000.0,4,2.5,2130,3420,1.5,0,0,4,7,1730,400,1916,0,98103,47.649,-122.336,1520,3420,2014,Nov
8113,53500020,248000.0,3,2.5,1870,4046,2.0,0,0,3,7,1870,0,2007,0,98042,47.342,-122.059,2130,4800,2015,Jan
8114,3276050110,368500.0,2,1.75,2510,19141,2.0,0,0,3,9,2510,0,1977,0,98092,47.3103,-122.199,2400,13030,2014,Oct
8115,4292300010,405000.0,3,1.75,1980,8100,1.0,0,0,4,7,1310,670,1949,0,98133,47.7353,-122.331,1450,8212,2014,May
8116,1446401460,122000.0,2,1.0,760,5280,1.0,0,0,3,6,760,0,1946,0,98168,47.483,-122.33,1710,6594,2015,Apr
8117,1061400180,240000.0,3,1.0,1550,12670,1.0,0,0,4,7,1550,0,1962,0,98056,47.5024,-122.169,1550,8880,2015,Jan
8118,8691310420,635000.0,4,2.5,2500,10215,2.0,0,0,3,9,2500,0,1998,0,98075,47.5912,-121.986,2890,10240,2015,Apr
8119,3802000020,154950.0,4,1.0,1600,10183,1.0,0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416,2014,Jul
8120,5637500180,520000.0,4,1.0,2080,3500,1.5,0,0,5,7,1260,820,1926,0,98136,47.5445,-122.383,1380,5900,2014,Jun
8121,3876760430,269950.0,3,2.25,1660,7003,2.0,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680,2014,Aug
8122,2420069242,175000.0,2,1.0,740,3434,1.0,0,0,5,6,740,0,1920,0,98022,47.2088,-121.992,1160,6000,2014,Sep
8123,4010800110,305100.0,3,2.0,1590,35988,1.0,0,0,4,8,1590,0,1974,0,98058,47.4365,-122.106,2780,23789,2014,Jun
8124,9828702513,460000.0,2,2.25,1230,929,2.0,0,0,3,8,1020,210,2004,0,98122,47.6191,-122.301,1270,1370,2014,May
8125,2126049083,324500.0,2,1.0,1300,6617,1.0,0,0,3,7,1300,0,1986,0,98125,47.7238,-122.302,1820,7800,2015,May
8126,4027700021,680000.0,5,3.25,2440,15815,2.0,0,0,3,8,1990,450,2014,0,98155,47.774,-122.28,2500,14201,2015,Mar
8127,3856900005,535000.0,6,1.75,2460,6000,1.0,0,0,4,7,1230,1230,1913,0,98115,47.6721,-122.323,1560,4275,2014,Sep
8128,1402700170,414000.0,5,3.0,3045,5030,2.0,0,0,3,8,3045,0,1999,0,98058,47.4386,-122.127,3045,5322,2014,Jul
8129,8562800250,596000.0,4,2.25,2270,10000,1.0,0,0,5,8,1720,550,1974,0,98006,47.5599,-122.142,2270,10148,2014,Aug
8130,722039049,950000.0,4,3.0,3230,438213,2.0,0,0,3,9,3230,0,1999,0,98070,47.4141,-122.47,1600,144619,2014,Oct
8131,7893802670,279900.0,3,3.25,2240,5000,2.0,0,0,3,9,1540,700,1989,0,98198,47.4114,-122.334,1800,7500,2015,Apr
8132,3876820140,373000.0,3,1.0,1290,8974,1.0,0,0,5,7,1290,0,1976,0,98072,47.74,-122.173,1540,7500,2014,Nov
8133,9268850130,288790.0,4,2.0,1350,942,3.0,0,0,3,7,1350,0,2008,0,98027,47.5401,-122.026,1390,942,2014,Jun
8134,1645000097,249000.0,3,1.75,1300,8500,1.0,0,0,4,7,1300,0,1964,0,98022,47.209,-122.005,1410,7800,2014,Aug
8135,7923700330,510000.0,4,1.5,2040,8800,1.0,0,0,4,7,1020,1020,1961,0,98007,47.5965,-122.139,1490,8800,2014,May
8136,3990200020,359000.0,4,1.75,1680,9244,2.0,0,0,3,8,1680,0,1991,0,98166,47.4612,-122.352,1840,9387,2014,Sep
8137,2817100570,453000.0,4,2.75,2300,37533,1.0,0,3,5,8,1550,750,1979,0,98070,47.3714,-122.431,2130,10092,2014,Jun
8138,9578500180,427000.0,3,2.5,3192,5653,2.0,0,0,3,8,3192,0,2014,0,98023,47.2956,-122.35,3000,5134,2015,Jan
8139,9839301055,670000.0,3,1.5,1490,4400,1.5,0,0,4,7,1490,0,1906,0,98122,47.6113,-122.292,1560,4400,2014,Jun
8140,8567450060,563500.0,4,2.5,2800,12831,2.0,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,10235,2014,Jun
8141,5126900405,169500.0,2,1.0,790,7450,1.0,0,0,4,6,790,0,1944,0,98058,47.4743,-122.17,800,7450,2014,Jul
8142,3755100520,465000.0,3,1.75,1490,10757,1.0,0,0,3,7,1060,430,1966,0,98034,47.72,-122.229,1490,10609,2015,Apr
8143,4222200380,237000.0,3,2.0,1710,7920,1.0,0,0,3,8,1260,450,1968,0,98003,47.3473,-122.305,1760,8120,2014,Aug
8144,5101402312,485000.0,3,1.0,1260,7250,1.0,0,2,3,7,960,300,1940,0,98115,47.6947,-122.311,1540,7250,2015,Apr
8145,2600020100,975000.0,4,2.5,2720,10455,2.0,0,2,3,10,2500,220,1981,0,98006,47.5564,-122.158,3240,12348,2014,Sep
8146,6116500341,419000.0,4,1.5,2150,23568,1.0,0,0,4,7,2150,0,1950,0,98166,47.4522,-122.355,2150,10125,2015,Jan
8147,7276100282,320000.0,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,98133,47.7599,-122.343,2030,6000,2014,Jul
8148,8082400011,570000.0,2,1.0,910,4301,1.0,0,0,4,7,910,0,1923,0,98117,47.6814,-122.399,1810,4301,2015,Apr
8149,3550800040,223000.0,3,1.0,940,7980,1.0,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980,2014,Nov
8150,3715500220,386000.0,3,2.0,1330,8100,1.0,0,0,4,7,1330,0,1969,0,98034,47.7251,-122.175,1590,8100,2014,Jun
8151,7549801565,311000.0,3,2.0,1190,7840,1.5,0,0,4,6,1190,0,1918,0,98108,47.5531,-122.312,1460,3240,2014,Dec
8152,8682320320,485000.0,2,2.0,1510,3961,1.0,0,0,3,8,1510,0,2010,0,98053,47.709,-122.018,1510,3962,2014,Sep
8153,2926059146,748000.0,4,2.5,3220,8379,2.0,0,0,3,10,3220,0,2004,0,98034,47.7043,-122.192,2720,7635,2014,Dec
8154,6699930360,337000.0,4,2.5,2610,5240,2.0,0,0,3,8,2610,0,2004,0,98038,47.345,-122.042,2480,5240,2014,Jul
8155,3222049087,570000.0,1,1.0,720,7540,1.0,1,4,4,6,720,0,1905,0,98198,47.3509,-122.323,1120,9736,2015,Apr
8156,8648210140,265000.0,3,2.25,1510,6071,1.0,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.077,1510,7271,2014,Dec
8157,3876590090,374500.0,4,2.5,3135,5811,2.0,0,0,3,9,3135,0,2005,0,98092,47.3263,-122.18,3008,5799,2014,Sep
8158,3449820430,553000.0,3,2.75,3160,9072,2.0,0,0,3,9,3160,0,2005,0,98056,47.5147,-122.177,3160,9072,2014,Oct
8159,4113800410,640000.0,3,2.5,2370,11172,2.0,0,0,3,9,2370,0,1993,0,98056,47.5345,-122.179,2550,11558,2014,Jun
8160,6381500065,376500.0,3,2.0,1630,7800,1.0,0,0,5,7,1630,0,1950,0,98125,47.7326,-122.307,1470,7800,2014,Jul
8161,4036800900,447000.0,3,1.0,1310,7000,1.0,0,0,4,7,1310,0,1958,0,98008,47.6019,-122.123,1280,7300,2014,Sep
8162,4077800088,699950.0,4,2.0,2070,7830,1.0,0,1,5,7,1180,890,1941,0,98125,47.7058,-122.278,2390,7830,2014,Aug
8163,8945100530,172380.0,3,1.0,970,8378,1.0,0,0,4,6,970,0,1962,0,98023,47.3078,-122.365,1050,8563,2015,Mar
8164,11200290,546000.0,3,2.5,1530,3464,2.0,0,0,3,8,1530,0,1998,0,98007,47.6179,-122.141,1530,3446,2014,Jun
8165,4318200360,286000.0,2,1.0,1170,6543,1.0,0,0,3,7,1170,0,1913,0,98136,47.537,-122.385,1550,7225,2014,Jul
8166,3416600111,545000.0,2,1.5,1620,3760,2.0,0,0,5,7,1170,450,1924,0,98144,47.6012,-122.291,2130,4000,2015,Mar
8167,8700110020,273000.0,3,2.5,1650,5994,2.0,0,0,4,7,1650,0,1989,0,98030,47.3603,-122.19,1930,6666,2014,Sep
8168,1604600660,350000.0,2,1.0,910,4500,1.5,0,0,4,7,910,0,1906,0,98118,47.5633,-122.289,1270,3500,2014,May
8169,3630180400,826000.0,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,6218,2014,Jun
8170,3709500060,458000.0,3,2.5,1870,5013,2.0,0,0,3,8,1870,0,2003,0,98011,47.7552,-122.221,2040,5555,2014,Jun
8171,9558200045,289000.0,3,1.75,1260,8400,1.0,0,0,3,7,1260,0,1954,0,98148,47.4366,-122.335,1290,8750,2014,Aug
8172,7882900120,230000.0,3,2.5,1920,9180,2.0,0,0,3,8,1920,0,1988,0,98055,47.4818,-122.231,1930,7252,2014,May
8173,3826500170,283000.0,3,2.25,2130,8800,1.0,0,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,8075,2014,Nov
8174,3735900325,485000.0,2,1.0,1080,4080,1.0,0,0,3,8,1080,0,1948,0,98115,47.6899,-122.32,1890,4080,2015,Apr
8175,9510970050,583000.0,4,2.5,1840,4011,2.0,0,0,3,9,1840,0,2005,0,98052,47.6662,-122.083,2120,4011,2014,Sep
8176,6190701483,364000.0,4,1.75,2010,8625,1.0,0,0,4,7,1340,670,1957,0,98133,47.7496,-122.355,1500,8400,2014,May
8177,2785000290,675000.0,3,1.75,1680,10500,1.0,0,0,4,8,1680,0,1959,0,98005,47.6098,-122.169,2250,10400,2014,May
8178,522069097,150000.0,2,1.0,720,212137,1.0,0,0,3,5,720,0,1982,0,98058,47.422,-122.066,2010,109642,2014,Nov
8179,5592900105,435000.0,4,1.75,2520,7200,1.0,0,2,5,7,1260,1260,1955,0,98056,47.4835,-122.192,2360,7300,2015,Feb
8180,1211000070,575000.0,5,2.5,2760,4000,1.5,0,0,3,8,1730,1030,1926,2014,98122,47.6074,-122.299,1680,4000,2014,Sep
8181,3275860270,755000.0,3,2.25,3020,13031,2.0,0,0,3,9,3020,0,1989,0,98052,47.6897,-122.098,2480,10204,2014,Oct
8182,1426049083,830000.0,3,2.5,2760,11287,2.0,0,3,3,10,2000,760,1991,0,98028,47.739,-122.264,2760,13719,2014,Oct
8183,1218000195,420000.0,2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1924,0,98166,47.4617,-122.346,1460,7632,2015,Mar
8184,1552800280,298950.0,5,2.25,2300,11505,1.0,0,0,3,8,1300,1000,1963,0,98030,47.3812,-122.223,2350,11505,2014,Sep
8185,3395041236,300000.0,3,2.5,1800,3253,2.0,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.292,1800,3081,2014,Oct
8186,2776600082,407500.0,3,3.5,1522,1465,2.0,0,0,3,8,1248,274,2006,0,98117,47.6922,-122.375,1522,1341,2014,Nov
8187,5249803745,367500.0,2,1.0,810,4800,1.0,0,0,3,6,810,0,1919,0,98118,47.5614,-122.27,1040,4800,2014,May
8188,3575302397,580000.0,3,2.5,1910,11550,1.5,0,0,3,8,1910,0,2003,0,98074,47.6213,-122.064,2230,11550,2014,Nov
8189,2822049210,165000.0,3,1.5,1630,22764,1.0,0,0,3,7,1630,0,1970,0,98032,47.3611,-122.293,1620,17859,2014,Aug
8190,7972601950,379900.0,5,3.5,2800,7350,2.0,0,0,3,7,2800,0,1995,0,98106,47.5273,-122.345,2190,7620,2014,Jun
8191,6414100133,337000.0,3,1.0,1070,6109,1.0,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200,2014,May
8192,5652601140,640000.0,4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,0,98115,47.6968,-122.3,1990,7379,2014,Oct
8193,6117900120,760000.0,3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,0,98166,47.429,-122.341,3430,15018,2015,Mar
8194,8567300140,545000.0,4,2.75,3410,35040,2.0,0,0,3,9,3410,0,1984,0,98038,47.4054,-122.03,2580,37263,2014,Jul
8195,9542840630,298000.0,3,2.5,1950,3600,2.0,0,0,3,7,1950,0,2010,0,98038,47.3658,-122.021,1870,4184,2014,Jun
8196,9264910100,341500.0,5,2.25,3120,10400,2.0,0,0,3,8,3120,0,1980,0,98023,47.3097,-122.34,2160,8267,2015,Feb
8197,8562710520,890000.0,5,3.5,4490,6000,2.0,0,0,3,10,3200,1290,2006,0,98027,47.5396,-122.073,4530,6000,2014,May
8198,2144800146,257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,98178,47.4865,-122.238,2210,9636,2014,Aug
8199,9834200950,385000.0,4,1.75,1690,4080,1.0,0,0,4,7,870,820,1984,0,98144,47.572,-122.289,1320,4080,2014,Jun
8200,6445800120,679000.0,4,1.75,2260,41236,1.0,0,0,4,8,1690,570,1962,0,98029,47.5528,-122.034,3080,30240,2015,Apr
8201,5252000170,250000.0,3,1.75,1910,10230,1.0,0,0,4,7,1290,620,1964,0,98031,47.4185,-122.207,1590,10800,2014,Nov
8202,2878600655,665000.0,3,2.0,1620,2640,1.5,0,0,5,8,1620,0,1929,0,98115,47.6884,-122.322,1470,4080,2014,Jul
8203,7224000980,100000.0,4,1.0,1120,2685,1.0,0,0,3,5,860,260,1939,0,98055,47.4904,-122.203,1120,4838,2014,Jun
8204,9477100170,375000.0,3,1.5,1370,9720,2.0,0,0,3,7,1370,0,1968,0,98034,47.7302,-122.197,1510,8775,2014,Jul
8205,7409700215,921500.0,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,0,98115,47.6779,-122.294,2090,5000,2015,Mar
8206,6003501400,525000.0,3,1.0,1010,3520,1.0,0,0,3,7,1010,0,1902,0,98102,47.6208,-122.319,1300,1233,2015,Feb
8207,8823900290,1400000.0,9,4.0,4620,5508,2.5,0,0,3,11,3870,750,1915,0,98105,47.6684,-122.309,2710,4320,2015,Mar
8208,7888100090,160000.0,4,1.0,1520,7298,1.5,0,0,3,7,1520,0,1960,0,98198,47.3706,-122.31,1520,7298,2014,Sep
8209,3856901760,730000.0,2,1.0,1860,3400,1.0,0,0,3,7,1010,850,1920,0,98105,47.6714,-122.329,1540,3997,2014,Dec
8210,6083000083,248000.0,5,1.5,1510,9078,1.0,0,0,4,7,1510,0,1959,0,98168,47.4852,-122.305,1480,9078,2014,Jun
8211,6623400050,180000.0,4,1.0,1470,18581,1.5,0,0,3,6,1470,0,1924,0,98055,47.4336,-122.197,1770,18581,2014,Sep
8212,9268850140,288790.0,4,2.0,1390,745,3.0,0,0,3,7,1390,0,2008,0,98027,47.5401,-122.026,1390,942,2014,Nov
8213,2767604558,512000.0,2,2.25,1170,1313,3.0,0,0,3,8,1170,0,2007,0,98107,47.6712,-122.378,1310,1304,2014,Jul
8214,8556800100,535000.0,4,2.5,2880,23994,2.0,0,3,3,9,2880,0,2002,0,98022,47.2124,-122.005,2470,17009,2015,Jan
8215,3023049256,390000.0,3,1.0,1240,11108,1.0,0,0,4,7,1240,0,1952,0,98166,47.4465,-122.354,2220,16533,2014,Jun
8216,5127100190,290000.0,3,1.75,1280,10716,1.0,0,0,4,7,1280,0,1969,0,98059,47.4755,-122.145,1440,9870,2014,May
8217,475000004,536000.0,2,1.5,1130,746,2.0,0,0,3,8,1030,100,2009,0,98107,47.6684,-122.363,1520,1519,2014,Jul
8218,2617300200,532000.0,5,3.0,3480,57499,1.0,0,0,4,8,2340,1140,1976,0,98027,47.4574,-122.024,2020,40946,2014,May
8219,7101100055,753000.0,3,1.75,2360,8290,1.0,0,0,4,7,1180,1180,1950,0,98115,47.6738,-122.281,1880,7670,2015,Mar
8220,7852130430,425000.0,4,2.5,2390,5021,2.0,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.879,2520,5333,2014,Aug
8221,3342102220,327000.0,4,1.75,1840,5100,1.0,0,0,4,5,1840,0,1933,0,98056,47.5209,-122.205,2160,5400,2014,Aug
8222,8121200970,475000.0,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,98052,47.7219,-122.109,1970,8248,2014,Nov
8223,9551202130,980000.0,5,2.5,2750,6000,1.5,0,0,3,8,1750,1000,1904,1994,98103,47.6729,-122.334,1520,4158,2014,Jul
8224,8888000055,530000.0,3,0.75,920,20412,1.0,1,2,5,6,920,0,1950,0,98070,47.4781,-122.49,1162,54705,2014,Dec
8225,126049169,450000.0,3,1.75,1540,61419,1.0,0,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529,2014,Aug
8226,3530200020,790000.0,4,2.5,3020,36893,2.0,0,0,3,9,3020,0,1986,2007,98077,47.768,-122.092,3020,36444,2015,Apr
8227,3313600077,185000.0,3,1.0,1320,7155,1.0,0,0,4,6,1320,0,1961,0,98002,47.2857,-122.22,1070,8100,2014,Sep
8228,8078430130,583000.0,3,2.25,1830,8276,1.0,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276,2015,Apr
8229,2558610070,400000.0,4,2.25,1970,8941,2.0,0,0,3,7,1970,0,1973,0,98034,47.7223,-122.172,1880,7793,2015,Feb
8230,1075100090,390000.0,3,2.0,1710,8910,1.0,0,0,5,7,1710,0,1953,0,98133,47.7719,-122.338,1430,8493,2014,Sep
8231,9830200380,653000.0,3,3.0,3040,5067,3.0,0,2,3,10,3040,0,1993,0,98118,47.5409,-122.267,1820,5998,2014,Sep
8232,1612500155,246000.0,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1919,0,98030,47.3846,-122.227,1540,7110,2015,Mar
8233,4305700086,450500.0,2,1.0,1330,3698,1.0,0,0,3,7,1330,0,1952,0,98117,47.6866,-122.372,1900,5000,2015,Apr
8234,2818100255,922000.0,4,2.5,2620,14126,1.0,0,4,4,8,1620,1000,1941,0,98117,47.6983,-122.397,2620,8905,2014,Oct
8235,1773101340,399950.0,4,2.75,1920,4400,1.0,0,0,4,6,960,960,1906,0,98106,47.5532,-122.365,1040,4400,2015,Feb
8236,6909200355,830000.0,5,3.5,2880,3750,2.0,0,2,3,8,2270,610,2001,0,98144,47.5905,-122.292,2060,4000,2015,Apr
8237,2344300170,1500000.0,5,3.5,4370,12240,2.0,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800,2014,Aug
8238,1245000865,620000.0,3,2.25,1990,6256,1.0,0,0,3,7,1390,600,1960,0,98033,47.6903,-122.206,2080,9300,2015,Apr
8239,3585300415,620000.0,3,1.75,1680,28046,1.0,0,3,3,8,1180,500,1948,0,98177,47.7648,-122.37,2190,26308,2015,May
8240,13001795,319500.0,4,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1907,0,98108,47.523,-122.332,1430,5100,2014,Oct
8241,3869900036,451300.0,3,2.5,1420,814,2.0,0,0,3,8,1140,280,2008,0,98136,47.5429,-122.387,1340,1382,2014,Jul
8242,3303700376,667000.0,3,1.0,1400,1581,1.5,0,0,5,8,1400,0,1909,0,98112,47.6221,-122.314,1860,3861,2014,Dec
8243,2722059292,129000.0,1,1.0,650,15364,1.0,0,0,4,5,650,0,1967,0,98042,47.3721,-122.159,1630,7952,2014,Jun
8244,9158100090,550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280,2015,Apr
8245,3904980030,500000.0,3,2.25,1690,4964,2.0,0,0,3,8,1690,0,1989,0,98029,47.5756,-122.01,1800,5036,2015,Apr
8246,6093000065,485000.0,3,1.75,2200,7706,2.0,0,2,3,7,2200,0,1908,1988,98198,47.3878,-122.326,1170,70973,2014,May
8247,290000095,675000.0,6,1.75,2740,6360,1.0,0,3,3,8,1370,1370,1953,0,98146,47.5062,-122.385,2150,6600,2014,Jun
8248,7137910360,200000.0,3,2.0,1290,5757,1.0,0,0,3,7,1290,0,1994,0,98092,47.3175,-122.17,1580,6798,2014,Jul
8249,2193330030,688100.0,4,2.5,2370,10513,2.0,0,0,4,8,2370,0,1987,0,98052,47.6915,-122.099,2110,9540,2014,Nov
8250,7852110380,605000.0,3,2.5,2610,6405,2.0,0,0,3,8,2610,0,2001,0,98065,47.5373,-121.874,2580,6285,2014,Jul
8251,259800680,534000.0,4,2.25,2130,7210,1.0,0,0,5,7,1330,800,1965,0,98008,47.629,-122.117,1310,7896,2014,Aug
8252,5072400100,571000.0,4,2.25,2290,9900,1.0,0,2,4,8,1550,740,1959,0,98166,47.4434,-122.343,2320,9900,2015,Apr
8253,4443800375,400000.0,3,1.0,900,4084,1.5,0,0,3,7,900,0,1910,0,98117,47.684,-122.393,1280,4080,2014,Oct
8254,8731982250,268500.0,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,0,98023,47.3193,-122.383,1720,8000,2014,Aug
8255,9528104108,535000.0,3,2.5,1360,1016,3.0,0,0,3,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156,2014,May
8256,7812800855,159100.0,2,1.0,790,7095,1.0,0,0,3,6,790,0,1944,0,98178,47.4928,-122.239,1150,7200,2015,Mar
8257,8562720420,1349000.0,4,3.5,4740,8611,2.0,0,3,3,11,3640,1100,2006,0,98027,47.5375,-122.07,4042,8321,2015,Apr
8258,2465400036,990000.0,4,2.5,2780,10480,1.0,0,3,3,7,1390,1390,1967,0,98033,47.6597,-122.204,2860,10506,2014,Dec
8259,2260000210,565000.0,3,1.75,2380,10450,1.0,0,0,3,8,1400,980,1977,0,98052,47.6409,-122.111,2150,9600,2015,Feb
8260,2826049282,530000.0,3,2.5,1930,7214,2.0,0,0,3,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266,2014,Jun
8261,1442700360,428000.0,3,2.25,2600,15000,2.0,0,0,3,9,2600,0,1978,0,98038,47.3719,-122.056,2380,15000,2015,Mar
8262,2781250900,218000.0,2,2.0,1310,2841,2.0,0,0,3,6,1310,0,2004,0,98038,47.3502,-122.022,1360,2550,2014,Jun
8263,6130500060,370000.0,3,2.5,1650,1793,3.0,0,0,3,8,1650,0,2007,0,98133,47.7107,-122.332,1650,1863,2014,Jul
8264,6130500120,428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,2015,Apr
8265,8078050040,250000.0,3,2.0,1140,11161,1.0,0,0,4,7,1140,0,1998,0,98022,47.209,-122.012,1720,8587,2014,Sep
8266,8929000280,386591.0,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1662,2014,May
8267,5067400162,290000.0,3,2.0,1550,18958,1.5,0,0,3,7,1550,0,1983,0,98198,47.3699,-122.319,1840,12826,2015,Feb
8268,5742600115,630000.0,4,2.0,2480,3680,1.5,0,0,4,7,1470,1010,1916,0,98116,47.5686,-122.392,1500,5750,2015,Apr
8269,1467400095,545000.0,4,1.75,2040,53578,1.0,0,0,5,7,1160,880,1959,0,98038,47.3844,-122.0,2040,53578,2015,Feb
8270,4384000020,605000.0,4,2.5,2800,10786,1.0,0,0,3,8,1420,1380,1970,0,98008,47.5959,-122.116,2140,10788,2014,Jul
8271,818100030,310000.0,4,2.5,1930,7014,2.0,0,0,3,8,1930,0,1994,0,98042,47.3921,-122.163,1990,7920,2014,Dec
8272,259800610,575000.0,4,2.5,2280,9491,1.0,0,0,4,7,1290,990,1966,0,98008,47.6297,-122.117,1560,8050,2015,Feb
8273,2895730280,995000.0,5,3.25,4130,7197,2.0,0,0,3,10,4130,0,2012,0,98074,47.6022,-122.06,3730,7202,2014,Aug
8274,7625703065,375000.0,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250,2014,Jun
8275,7338220280,257000.0,3,2.5,1740,3721,2.0,0,0,3,8,1740,0,2009,0,98002,47.3363,-122.213,2030,3794,2014,Oct
8276,3905030480,536000.0,4,2.25,1990,5948,2.0,0,0,3,8,1990,0,1991,0,98029,47.5712,-121.995,2150,6459,2014,Jun
8277,2203500570,437000.0,4,1.75,1700,10642,1.0,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,2015,Feb
8278,2028701165,430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1927,0,98117,47.6764,-122.366,1080,2800,2014,Jun
8279,3123049230,638500.0,4,1.75,1770,12462,1.0,0,2,4,8,1770,0,1962,0,98166,47.4355,-122.338,2310,14810,2015,Apr
8280,7853220610,457000.0,3,2.5,2050,5694,2.0,0,2,3,8,2050,0,2004,0,98065,47.5331,-121.855,2680,7187,2014,Jul
8281,13002460,205000.0,2,1.75,1740,5100,1.0,0,0,3,6,580,1160,1915,0,98108,47.5211,-122.33,1440,5100,2015,Mar
8282,1623089086,760000.0,4,2.75,3980,285318,2.0,0,2,3,9,3980,0,2006,0,98045,47.4803,-121.795,2100,105415,2014,Oct
8283,7936000403,568000.0,3,1.75,2050,3520,1.0,0,0,4,7,1070,980,1977,0,98136,47.5536,-122.399,2050,16083,2014,Jun
8284,1824059070,880000.0,4,2.5,2340,10800,1.0,0,0,3,8,2340,0,1953,2007,98040,47.5715,-122.225,2650,13500,2014,Oct
8285,6632900574,595000.0,5,3.0,2980,10064,1.0,0,0,3,7,1680,1300,1940,0,98155,47.7372,-122.316,1590,7800,2015,Feb
8286,3066400750,705000.0,3,2.5,2500,10359,2.0,0,0,3,10,2500,0,1986,0,98074,47.6286,-122.051,2580,10142,2015,Apr
8287,2946003415,174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,1955,0,98198,47.4166,-122.323,1580,7500,2014,May
